PB2_Iceland_Atlantic_Spring,HGS19_TeelinBay_Atlantic_Winter,HGS21_Hebrides_Atlantic_Mixed,HGS18_CelticSea_Atlantic_AutumnWinter,HGS20_CapeWrath_Atlantic_Spring,HGS23_Clyde_Atlantic_Spring,HGS22_CapeWrath_Atlantic_Autumn,HGS17_IsleOfMan_IrishSea_Autumn,HGS16_Orkney_NorthSea_Autumn,HGS10_Downs_EnglishChannel_Winter,HGS25_Lindas_Atlantic_Spring,N_NorthSea_Atlantic_Autumn,HGS27_Gloppen_Atlantic_Spring,HGS26_Lusterfjorden_Atlantic_Spring,HGS11_RingkobingFjord_NorthSea_Spring,HGS24_Landvik_Atlantic_Spring,HGS15_NSSH_Atlantic_Spring,HGS6_Schlei_Baltic_Spring,Q_Norway_Atlantic_Atlantic_Spring,O_Hamburgsund_Atlantic_Spring,PB10_Skagerrak_Atlantic_Spring,H_Fehmarn_Baltic_Autumn,HGS8_KattegatNorth_Atlantic_Spring,PB9_Kattegat_Atlantic_Spring,J_Traslovslage_Baltic_Spring,HGS71_Rugen_Baltic_Spring,TysklandS18_Germany_Baltic,HGS12_BornholmBasin_Baltic_Autumn,PB12_Karlskrona_Baltic_Spring,PN3_CentralBaltic_Baltic_Spring,G_Gamleby_Baltic_Spring,PB11_Kalmar_Baltic_Spring,PB5_Galve_Baltic_Spring,PB4_Hudiksvall_Baltic_Spring,PB1_HastKar_Baltic_Spring,B_Vaxholm_Baltic_Spring,A_Kalix_Baltic_Spring,HGS2_Riga_Baltic_Spring
0.0250447511886358,0.0248872763124393,0.0254281721102624,0.0279367505041717,0.026430937874858,0.0273480530960929,0.0255675414946364,0.0237696522595826,0.0258252524252159,0.0246624317850313,0.0251972931922,0.024474677101337,0.0265570566767843,0.0281264153236997,0.0266320425010438,0.0253041575230243,0.0233546312992665,0.0250011322210764,0.0204186828260611,0.0210002734727782,0,0.0218114559518971,0.0310627821906627,0.0211960364719869,0.026456236213661,0.0376415198706545,0.0252005235619013,0.0260361236095295,0.0255503588474254,0.0258791522011817,0.0259278624202898,0.0236508072830343,0.0273056269538033,0.0235087714375875,0.0274915007693137,0.0256618977693793,0.0264569148118188,0.0227508994370748
0.0248020139133465,0.0244509725423464,0.0249689105372474,0.0274244412472638,0.0260155976585225,0.0270233105832479,0.0251061537499086,0.0232816051558571,0.0251854866447597,0.0241204869530192,0.0256977430890137,0.0231505986557053,0.0270387668800596,0.0287117236396821,0.0272213106958448,0.0261023072075825,0.0226519976058467,0.0257721936861834,0.0194242394184247,0.0212007068470727,0.0218114559518971,0,0.0316208060463402,0.0222963302737333,0.0258981601957841,0.0374020722596411,0.025464625913187,0.0234953112664765,0.0238946150814796,0.0241187211798177,0.0236968488358289,0.0223586729235122,0.0257263171271079,0.0219841405355446,0.0257588589119032,0.0235490242964941,0.0240445309446706,0.0212863497942546
0.0356384149717333,0.0338498878907423,0.0344034866906392,0.0367965711135349,0.0354622874823283,0.035832073708615,0.0345475877085748,0.0324136451329227,0.0347220539637986,0.0336037323687236,0.0328693459476153,0.0338081859626854,0.0335817330316303,0.03556405418724,0.0346363368171275,0.0327410465851947,0.032218259022055,0.0323377511911521,0.0302510024233289,0.0303709109969823,0.0310627821906627,0.0316208060463402,0,0.0309963512117736,0.0355761621934584,0.0441482654126304,0.0335829140142555,0.0349962855595669,0.0356191570780122,0.0358483594419129,0.0349587381175303,0.0333417146586583,0.0374547012000693,0.0331826221138237,0.0370548411098027,0.034902201620067,0.0357136342903391,0.0299822016135181
0.0262399157464675,0.0258257799543721,0.0264904542077273,0.0288028425974454,0.027452567898194,0.0283307670045363,0.0266527697300716,0.0247206656946162,0.0267526046358854,0.0256142966623264,0.0259568736663174,0.0254057502706911,0.0272572394864394,0.0288309735814314,0.0254507374847605,0.0246679112078733,0.0243784195952977,0.023705720351462,0.0215880747086701,0.0212264961631148,0.0211960364719869,0.0222963302737333,0.0309963512117736,0,0.025427866828875,0.0363494443072487,0.0238507669391078,0.0265230978155416,0.0255892602454577,0.0258935553411037,0.0258562858763927,0.0234040345905824,0.0272296354479677,0.0234889654405076,0.027549625920138,0.0255143539879575,0.0264522632814897,0.0225425013148162
0.0312087570169054,0.0307850156198591,0.031399458495685,0.033840235120299,0.0324193203964703,0.0331256002166315,0.0313697744101503,0.0295546250852648,0.0315336081393607,0.0304571341238347,0.0314213653868207,0.0295413276935767,0.0327242005268597,0.0345137923938736,0.0295852081821524,0.0292059328935446,0.0291257440003932,0.0269899886576013,0.0260019114920123,0.0258210228339583,0.026456236213661,0.0258981601957841,0.0355761621934584,0.025427866828875,0,0.0386932486371061,0.0263964943909777,0.0307624058043019,0.0296177864524102,0.0297613210826684,0.0292356202555158,0.0271481354507728,0.0315896351029706,0.027751501177625,0.0313650974287022,0.0289908952194858,0.0297676981882279,0.0263107208685964
0.0427257147557013,0.0413280763243333,0.0418138830942254,0.0443860931202796,0.0427895716490204,0.0432341323999906,0.0418772787311289,0.0396763060907831,0.0419468498780505,0.0409919927711173,0.0411381012419652,0.041117613240571,0.0419738738176285,0.0441650748143972,0.0391385342693285,0.0385114959895519,0.0392122841496453,0.0354494538623724,0.0370331323906707,0.0370479168923625,0.0376415198706545,0.0374020722596411,0.0441482654126304,0.0363494443072487,0.0386932486371061,0,0.0359250560303497,0.0410615364096909,0.0411233816207233,0.0411239741738689,0.0404649065361145,0.0383101234908407,0.0430020354620919,0.038645655831467,0.042738018896227,0.0403756710342108,0.0411688655106353,0.035096288818396
0.0302565734103004,0.0294193406373725,0.0299324808673201,0.0323553323736414,0.0308791532262752,0.0318091115460525,0.0300664831155669,0.0281501830892923,0.0302344460097924,0.0290905961148524,0.0299374458896258,0.0294626165979222,0.0312928871123602,0.0330111008652921,0.0272277868003127,0.0270521320844377,0.0277309788998504,0.024042645647106,0.0254457059409891,0.0252228007787533,0.0252005235619013,0.025464625913187,0.0335829140142555,0.0238507669391078,0.0263964943909777,0.0359250560303497,0,0.0289364246069674,0.0282327727084827,0.0285014149964119,0.0285680944980821,0.0257478750224111,0.0301894949926301,0.0263506796211126,0.0301376125046309,0.0283291074687791,0.0291411967107166,0.0239605767319644
0.0291575413072176,0.0272550609056963,0.0278370233182895,0.030395571517715,0.0288792410497894,0.0299190187591708,0.027939275346321,0.0261536643967517,0.0281715853289246,0.0269978757542438,0.0285485259288779,0.0283178812197562,0.029839618209688,0.0314339843328067,0.0300047980797412,0.0287602555008701,0.0255651984514275,0.0288254806004673,0.0241752899496749,0.0260318501678101,0.0260361236095295,0.0234953112664765,0.0349962855595669,0.0265230978155416,0.0307624058043019,0.0410615364096909,0.0289364246069674,0,0.0279018394410601,0.0283213260437908,0.0283481434005053,0.0264534305563169,0.0299441457656505,0.0259109197615877,0.029854547079501,0.0280466428743516,0.028623955981429,0.0239653609494161
0.028877329362122,0.0290509711036243,0.0295874071288419,0.032028838412809,0.0305340695384616,0.0315401787893034,0.029659371371823,0.0278764644208618,0.0298377923776494,0.028796755070154,0.0297555490299962,0.0286457134971328,0.0311113473055776,0.0327132207673169,0.0305830233896432,0.0296217757350005,0.0271730869749369,0.0290457742658463,0.0244317038365134,0.0256340454556778,0.0255503588474254,0.0238946150814796,0.0356191570780122,0.0255892602454577,0.0296177864524102,0.0411233816207233,0.0282327727084827,0.0279018394410601,0,0.0244274204985654,0.0245986806272972,0.0225099002587351,0.0260683537480676,0.0222578264439207,0.0257957624473161,0.0240410796944246,0.0252343320176253,0.0213118337119526
0.0295341016951638,0.0294530500100303,0.0300507925556193,0.0325576879882176,0.0308948754749906,0.0318900397611287,0.0300921578720378,0.0281682603424995,0.0302676453269912,0.0291296770031444,0.0301591051186813,0.0286428524040729,0.031508137916269,0.0331664105471175,0.0307101245140312,0.0298902951807424,0.0275048046660158,0.0291427760227552,0.0246183178089798,0.0256879452423006,0.0258791522011817,0.0241187211798177,0.0358483594419129,0.0258935553411037,0.0297613210826684,0.0411239741738689,0.0285014149964119,0.0283213260437908,0.0244274204985654,0,0.0248309868852884,0.0229307194097875,0.0263609862559034,0.0227543193320296,0.0264899692818105,0.0245738977413978,0.025640613114221,0.0213780843696663
0.0297002802301569,0.0292573339342878,0.0297823675294737,0.0323565906794937,0.0307292555458869,0.0316066010289388,0.0298607712971668,0.027965593779028,0.0299412487970453,0.0289536638277172,0.0298172257011851,0.0279326919114514,0.0309793327380224,0.0328049364231257,0.0305638007991514,0.0294597608158808,0.0275205276183416,0.0288002259980902,0.0243182205136869,0.0252553932427809,0.0259278624202898,0.0236968488358289,0.0349587381175303,0.0258562858763927,0.0292356202555158,0.0404649065361145,0.0285680944980821,0.0283481434005053,0.0245986806272972,0.0248309868852884,0,0.0229786910107677,0.0261734666161201,0.0227542591373085,0.0262565505617671,0.0234675117581857,0.0250583797076808,0.0213954485356512
0.0275166410665143,0.0273129551849288,0.0279181839168721,0.0303271254436604,0.0287990949218925,0.0298157263504462,0.0279542743224164,0.0261661496666908,0.0281186462179036,0.0270247386157497,0.0280411792581849,0.0268012835915608,0.0292818052615142,0.030991557283863,0.0282055678458704,0.0273341591076749,0.0255625506096666,0.0264143351748698,0.0229247378902888,0.0236619594083989,0.0236508072830343,0.0223586729235122,0.0333417146586583,0.0234040345905824,0.0271481354507728,0.0383101234908407,0.0257478750224111,0.0264534305563169,0.0225099002587351,0.0229307194097875,0.0229786910107677,0,0.0245455963819332,0.0210069645356645,0.0244510676360271,0.0224842040877427,0.0237918150155134,0.0198851277000512
0.0308642559521701,0.0309550362073054,0.0315150262290562,0.0340963701884646,0.0324420862966203,0.0334373855778891,0.0316704329446606,0.0297833915099198,0.031739411910294,0.0307102968872176,0.0316674200656411,0.0303034403766572,0.0330242684227701,0.0346576146979851,0.0324451215804807,0.0315344239179037,0.0289777400147764,0.0308114916479587,0.025989862816036,0.0273667608411213,0.0273056269538033,0.0257263171271079,0.0374547012000693,0.0272296354479677,0.0315896351029706,0.0430020354620919,0.0301894949926301,0.0299441457656505,0.0260683537480676,0.0263609862559034,0.0261734666161201,0.0245455963819332,0,0.0236832199170824,0.0278759744321014,0.0259850825491213,0.0272081557352109,0.0231913310797343
